id,order_id,amount,profit,quantity,category,sub_category,payment_mode,order_date,customer_name,state,city
776,B-26922,3957,151,10,Office Supplies,Binders,EMI,2022-04-30,Timothy Baker,Texas,Austin
777,B-26894,8769,3178,16,Office Supplies,Markers,Debit Card,2023-01-20,Adam James,Illinois,Chicago
778,B-25330,2957,917,16,Office Supplies,Pens,Debit Card,2024-11-17,Katrina Wood,Illinois,Chicago
779,B-26288,5344,2607,6,Office Supplies,Paper,Debit Card,2022-04-23,James Murray,Texas,Dallas
780,B-26288,5344,2607,6,Office Supplies,Paper,Debit Card,2025-02-18,Mr. Nathaniel Reeves,New York,Rochester
781,B-25228,6061,2121,19,Electronics,Laptops,EMI,2021-05-27,Jodi Wood,Ohio,Cleveland
782,B-25228,6061,2121,19,Electronics,Laptops,EMI,2022-01-17,Dr. Thomas Peterson,California,San Diego
783,B-26457,5376,1928,7,Furniture,Tables,Credit Card,2025-01-15,Mario Hall,New York,New York City
784,B-25790,2792,1008,8,Electronics,Printers,COD,2021-02-14,Justin Rosales,Florida,Miami
785,B-25868,2944,249,5,Office Supplies,Binders,Credit Card,2024-08-31,Autumn Lee,Ohio,Columbus
786,B-25868,2944,249,5,Office Supplies,Binders,Credit Card,2022-12-26,Victoria Duran,Texas,Dallas
787,B-25381,4220,945,13,Office Supplies,Markers,EMI,2024-03-21,Barry Garcia,Illinois,Springfield
788,B-25381,4220,945,13,Office Supplies,Markers,EMI,2020-12-15,Dawn Webb,Illinois,Peoria
789,B-25153,8526,1704,4,Office Supplies,Binders,Debit Card,2023-03-21,Patricia Sanford,Texas,Austin
790,B-26576,8218,1430,19,Furniture,Bookcases,Credit Card,2023-06-08,William Walters,California,San Francisco
791,B-26526,599,265,4,Electronics,Phones,Credit Card,2022-07-17,Emma Scott,New York,Buffalo
792,B-26526,599,265,4,Electronics,Phones,Credit Card,2024-12-05,Sabrina Buckley,New York,Rochester
793,B-26526,2727,543,10,Furniture,Bookcases,Credit Card,2022-07-17,Emma Scott,New York,Buffalo
794,B-26526,2727,543,10,Furniture,Bookcases,Credit Card,2024-12-05,Sabrina Buckley,New York,Rochester
795,B-25819,2589,605,11,Office Supplies,Pens,EMI,2023-11-02,Robert Rojas,California,San Francisco
796,B-25819,2589,605,11,Office Supplies,Pens,EMI,2024-10-05,Eric Johnson,Ohio,Cleveland
797,B-25698,3776,1100,9,Electronics,Electronic Games,EMI,2022-11-13,Heather Parker,Texas,Austin
798,B-25698,3776,1100,9,Electronics,Electronic Games,EMI,2022-12-28,Thomas Matthews,Illinois,Peoria
799,B-26820,5402,1666,12,Furniture,Bookcases,EMI,2025-02-26,Kimberly Beard,Ohio,Cleveland
800,B-25396,5165,885,16,Office Supplies,Pens,EMI,2022-11-12,Lydia Donovan,Illinois,Peoria
801,B-25396,4863,2394,4,Furniture,Bookcases,EMI,2022-11-12,Lydia Donovan,Illinois,Peoria
802,B-25529,1626,258,15,Office Supplies,Pens,EMI,2021-06-07,Edward Johnson,Florida,Orlando
803,B-26501,8851,3962,7,Furniture,Tables,EMI,2020-09-26,Ricky Smith,Florida,Miami
804,B-26910,9680,3295,9,Furniture,Tables,COD,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester
805,B-26910,8468,3666,8,Office Supplies,Pens,UPI,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester
806,B-26910,4441,314,14,Furniture,Chairs,Debit Card,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester
807,B-25978,6622,2673,8,Furniture,Sofas,COD,2024-04-10,Malik Walker,New York,New York City
808,B-26537,3260,207,17,Furniture,Tables,UPI,2023-12-21,Tanya Walker,California,San Diego
809,B-25881,8709,2322,8,Furniture,Tables,Debit Card,2024-05-02,Sherri Ferguson DVM,Texas,Austin
810,B-25881,8709,2322,8,Furniture,Tables,Debit Card,2024-11-21,Kristin Hart,California,San Francisco
811,B-25237,5250,187,1,Office Supplies,Binders,COD,2022-03-17,Jim Johnson,Ohio,Cincinnati
812,B-25237,5250,187,1,Office Supplies,Binders,COD,2023-05-14,David Hamilton,Texas,Houston
813,B-26122,4116,921,20,Office Supplies,Paper,UPI,2024-10-07,Michael Jimenez,California,Los Angeles
814,B-26122,4116,921,20,Office Supplies,Paper,UPI,2020-09-08,Angela Norman,Illinois,Springfield
815,B-25709,1109,418,15,Office Supplies,Paper,UPI,2021-08-19,Denise Mcdaniel,California,Los Angeles
816,B-26656,3573,562,7,Office Supplies,Pens,EMI,2022-10-12,Michael Rodriguez,New York,Rochester
817,B-26656,3573,562,7,Office Supplies,Pens,EMI,2020-05-23,Matthew Huff,California,San Diego
818,B-26656,3573,562,7,Office Supplies,Pens,EMI,2020-04-18,Linda Little,Florida,Tampa
819,B-26656,8055,661,10,Electronics,Phones,EMI,2022-10-12,Michael Rodriguez,New York,Rochester
820,B-26656,8055,661,10,Electronics,Phones,EMI,2020-05-23,Matthew Huff,California,San Diego
821,B-26656,8055,661,10,Electronics,Phones,EMI,2020-04-18,Linda Little,Florida,Tampa
822,B-25801,6829,2609,2,Electronics,Laptops,EMI,2022-06-04,Kerri Andrews,California,San Francisco
823,B-25801,6390,3089,12,Office Supplies,Paper,COD,2022-06-04,Kerri Andrews,California,San Francisco
824,B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,2022-11-16,Jeffrey Johnson III,California,San Francisco
825,B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,2024-07-18,Daniel Dixon,California,San Diego
826,B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,2023-07-16,Tiffany Robinson,Florida,Miami
827,B-26106,7952,3865,8,Furniture,Sofas,Debit Card,2020-08-10,Mr. Gregg Sawyer,Illinois,Peoria
828,B-25789,3659,379,5,Furniture,Bookcases,UPI,2024-06-22,John Silva,California,Los Angeles
829,B-26292,4183,1159,4,Office Supplies,Pens,Debit Card,2020-07-13,Nathan Moss,Illinois,Springfield
830,B-25895,7478,1381,11,Electronics,Phones,EMI,2024-04-16,Donald Medina,Texas,Houston
831,B-25813,702,238,9,Electronics,Phones,COD,2021-03-13,Charles Henderson,Florida,Tampa
832,B-26863,4037,1494,15,Furniture,Chairs,EMI,2023-04-01,Brenda Davis,California,San Francisco
833,B-25759,5014,2332,2,Furniture,Chairs,COD,2020-11-10,Leah Calderon,Illinois,Chicago
834,B-26357,9879,4930,15,Electronics,Laptops,Debit Card,2023-06-08,Brandi Vasquez,New York,Rochester
835,B-26819,8762,3502,1,Electronics,Phones,Debit Card,2021-08-17,Debra Richards,Florida,Tampa
836,B-25502,8490,800,1,Office Supplies,Pens,EMI,2020-05-24,Tammy Day,New York,New York City
837,B-25258,6951,164,10,Furniture,Sofas,UPI,2021-08-12,Sheila Clay,New York,Buffalo
838,B-26878,1078,309,3,Electronics,Phones,Credit Card,2022-09-03,Nicholas Flores,Ohio,Cleveland
839,B-26878,1078,309,3,Electronics,Phones,Credit Card,2020-10-01,Jasmin Jones,Illinois,Chicago
840,B-25170,8560,2166,19,Office Supplies,Binders,EMI,2022-05-27,Matthew Gardner,Florida,Tampa
841,B-25170,1031,318,20,Electronics,Electronic Games,UPI,2022-05-27,Matthew Gardner,Florida,Tampa
842,B-26842,6402,2770,19,Office Supplies,Markers,Debit Card,2024-03-10,Joseph Perkins,Florida,Orlando
843,B-26842,6402,2770,19,Office Supplies,Markers,Debit Card,2023-10-05,Ashley Adams MD,Florida,Orlando
844,B-26842,5916,1594,19,Electronics,Printers,Debit Card,2024-03-10,Joseph Perkins,Florida,Orlando
845,B-26842,5916,1594,19,Electronics,Printers,Debit Card,2023-10-05,Ashley Adams MD,Florida,Orlando
846,B-26599,4015,1751,15,Furniture,Chairs,Debit Card,2022-08-28,Cheryl Stevens,California,San Francisco
847,B-26599,4015,1751,15,Furniture,Chairs,Debit Card,2020-09-08,Jorge George,New York,New York City
848,B-25705,9335,557,11,Electronics,Electronic Games,COD,2021-04-27,Ann Mooney,California,Los Angeles
849,B-26366,4706,594,11,Office Supplies,Binders,COD,2021-08-21,James Mendoza,Ohio,Cleveland
850,B-26366,4706,594,11,Office Supplies,Binders,COD,2021-05-16,Kaitlin Garrison,Ohio,Columbus
851,B-26366,6584,371,6,Office Supplies,Markers,UPI,2021-08-21,James Mendoza,Ohio,Cleveland
852,B-26366,6584,371,6,Office Supplies,Markers,UPI,2021-05-16,Kaitlin Garrison,Ohio,Columbus
853,B-26116,6389,734,1,Furniture,Sofas,EMI,2022-01-15,Jeremy Jackson,Texas,Dallas
854,B-26443,9869,4299,12,Electronics,Printers,Debit Card,2023-03-21,Dale Craig,California,San Diego
855,B-26443,9869,4299,12,Electronics,Printers,Debit Card,2023-12-28,Joseph Hooper,New York,Buffalo
856,B-25955,655,297,4,Office Supplies,Markers,Debit Card,2022-02-15,Alexander Adams,New York,Buffalo
857,B-25955,655,297,4,Office Supplies,Markers,Debit Card,2023-11-30,Ashlee Mills,Florida,Orlando
858,B-26383,798,308,10,Electronics,Phones,Debit Card,2023-01-12,Brittany Jenkins,New York,Buffalo
859,B-26383,798,308,10,Electronics,Phones,Debit Card,2023-05-19,Eddie Gonzales,Ohio,Cleveland
860,B-26383,7967,2504,13,Electronics,Printers,EMI,2023-01-12,Brittany Jenkins,New York,Buffalo
861,B-26383,7967,2504,13,Electronics,Printers,EMI,2023-05-19,Eddie Gonzales,Ohio,Cleveland
862,B-26999,3756,1318,5,Furniture,Tables,UPI,2024-02-19,Edward Valencia,Florida,Miami
863,B-26712,5196,2477,1,Office Supplies,Markers,UPI,2021-12-01,Emma Bruce,Texas,Austin
864,B-26712,6586,1794,19,Furniture,Bookcases,Debit Card,2021-12-01,Emma Bruce,Texas,Austin
865,B-26066,6673,950,19,Office Supplies,Markers,EMI,2024-12-19,Carl Wade DDS,New York,Buffalo
866,B-25996,714,232,14,Furniture,Tables,UPI,2023-01-18,Brandon Alvarado,Ohio,Columbus
867,B-25996,714,232,14,Furniture,Tables,UPI,2020-12-23,Jennifer Clark,Texas,Austin
868,B-26924,1083,501,6,Office Supplies,Pens,COD,2021-02-28,David Johnson,Texas,Austin
869,B-25541,2401,1163,10,Furniture,Bookcases,UPI,2023-05-04,April Marquez,Ohio,Cleveland
870,B-25541,2401,1163,10,Furniture,Bookcases,UPI,2020-04-22,Joseph Guerrero,California,Los Angeles
871,B-25541,2401,1163,10,Furniture,Bookcases,UPI,2021-08-13,Michael Hanson,New York,Rochester
872,B-25541,1045,267,11,Electronics,Phones,Debit Card,2023-05-04,April Marquez,Ohio,Cleveland
873,B-25541,1045,267,11,Electronics,Phones,Debit Card,2020-04-22,Joseph Guerrero,California,Los Angeles
874,B-25541,1045,267,11,Electronics,Phones,Debit Card,2021-08-13,Michael Hanson,New York,Rochester
875,B-25196,7806,1127,1,Office Supplies,Markers,Credit Card,2023-07-20,William Hill,Texas,Dallas
876,B-25855,5263,1743,19,Furniture,Sofas,Credit Card,2022-08-28,Kelsey Huber,Florida,Miami
877,B-25071,6147,2526,6,Office Supplies,Pens,Debit Card,2023-03-14,Hailey Chandler,Texas,Dallas
878,B-26159,7484,2871,15,Electronics,Phones,UPI,2023-11-07,Cheyenne Rose,Florida,Orlando
879,B-26159,7484,2871,15,Electronics,Phones,UPI,2024-04-16,Richard Petersen,Illinois,Chicago
880,B-26159,7700,2712,1,Furniture,Sofas,Credit Card,2023-11-07,Cheyenne Rose,Florida,Orlando
881,B-26159,7700,2712,1,Furniture,Sofas,Credit Card,2024-04-16,Richard Petersen,Illinois,Chicago
882,B-26228,8537,3586,13,Office Supplies,Markers,UPI,2022-09-16,Kathryn Gray,New York,Rochester
883,B-25888,8858,3394,6,Furniture,Chairs,COD,2024-10-31,Victor Collins,California,San Diego
884,B-25574,5313,2037,7,Electronics,Printers,Debit Card,2024-11-25,Jason Hernandez,California,San Francisco
885,B-25574,5313,2037,7,Electronics,Printers,Debit Card,2021-10-29,Jacob Torres,Texas,Houston
886,B-26938,3281,471,7,Furniture,Sofas,EMI,2023-12-27,Erin Hernandez,California,Los Angeles
887,B-26938,3281,471,7,Furniture,Sofas,EMI,2023-06-25,Jacob Guzman,Illinois,Peoria
888,B-26379,8681,2458,9,Office Supplies,Pens,Credit Card,2020-09-01,Mike Armstrong,New York,New York City
889,B-26623,6195,1556,18,Furniture,Sofas,EMI,2025-02-01,Cindy Rowland,Illinois,Springfield
890,B-25566,3877,481,16,Furniture,Chairs,Debit Card,2023-07-22,Kenneth Matthews,New York,Rochester
891,B-25566,3877,481,16,Furniture,Chairs,Debit Card,2022-02-04,Susan Valdez,New York,New York City
892,B-26740,9369,3297,6,Electronics,Printers,Debit Card,2023-09-27,Stephanie Manning,Florida,Orlando
893,B-26740,9369,3297,6,Electronics,Printers,Debit Card,2025-01-30,Logan Galloway,New York,New York City
894,B-26740,8680,4068,20,Electronics,Printers,Credit Card,2023-09-27,Stephanie Manning,Florida,Orlando
895,B-26740,8680,4068,20,Electronics,Printers,Credit Card,2025-01-30,Logan Galloway,New York,New York City
896,B-26740,3067,1475,8,Electronics,Laptops,UPI,2023-09-27,Stephanie Manning,Florida,Orlando
897,B-26740,3067,1475,8,Electronics,Laptops,UPI,2025-01-30,Logan Galloway,New York,New York City
898,B-25024,9002,4197,2,Office Supplies,Markers,EMI,2025-01-15,Christopher Stone,Ohio,Cincinnati
899,B-25024,9002,4197,2,Office Supplies,Markers,EMI,2021-03-28,Megan Pitts,Ohio,Columbus
900,B-26367,7105,2782,19,Office Supplies,Pens,COD,2021-12-25,Richard Gardner,Ohio,Columbus
901,B-26353,5317,1345,18,Furniture,Chairs,Debit Card,2023-02-03,Samuel Moore,Ohio,Columbus
902,B-26353,5317,1345,18,Furniture,Chairs,Debit Card,2023-04-28,Robert Stokes,Florida,Orlando
903,B-26353,5317,1345,18,Furniture,Chairs,Debit Card,2024-11-22,Danielle Ramirez,California,San Francisco
904,B-26353,6304,766,14,Furniture,Tables,EMI,2023-02-03,Samuel Moore,Ohio,Columbus
905,B-26353,6304,766,14,Furniture,Tables,EMI,2023-04-28,Robert Stokes,Florida,Orlando
906,B-26353,6304,766,14,Furniture,Tables,EMI,2024-11-22,Danielle Ramirez,California,San Francisco
907,B-25742,9565,1691,3,Office Supplies,Paper,Debit Card,2024-07-02,Taylor White,Illinois,Springfield
908,B-25742,8245,324,11,Office Supplies,Paper,EMI,2024-07-02,Taylor White,Illinois,Springfield
909,B-26965,1592,480,13,Electronics,Laptops,Debit Card,2022-01-18,Jordan Krause,Ohio,Cleveland
910,B-26038,8400,267,5,Electronics,Phones,Debit Card,2024-10-08,Kimberly King,Ohio,Columbus
911,B-26038,4963,1254,15,Office Supplies,Paper,EMI,2024-10-08,Kimberly King,Ohio,Columbus
912,B-25317,2472,211,5,Electronics,Printers,COD,2020-06-21,Sharon Russell,California,San Diego
913,B-25970,9132,3096,14,Furniture,Chairs,Debit Card,2023-12-14,Kevin Cooper,Florida,Tampa
914,B-25590,8305,1577,6,Office Supplies,Binders,Debit Card,2020-12-16,Darrell Ramos,New York,Rochester
915,B-25580,1010,58,19,Electronics,Electronic Games,COD,2025-03-15,Dr. Terry Alvarado,Florida,Tampa
916,B-25443,4544,1726,9,Electronics,Phones,EMI,2024-08-21,Kathy Wilson,Texas,Dallas
917,B-25443,5900,1738,20,Electronics,Phones,UPI,2024-08-21,Kathy Wilson,Texas,Dallas
918,B-25774,8861,3381,19,Office Supplies,Markers,Credit Card,2021-05-27,Brandon Le,California,San Diego
919,B-26505,8158,2052,13,Electronics,Phones,Debit Card,2020-09-21,Mary Wright,Ohio,Cincinnati
920,B-25163,3411,1704,14,Office Supplies,Pens,UPI,2025-01-11,Douglas Reynolds,California,Los Angeles
921,B-26095,9406,1137,16,Office Supplies,Markers,UPI,2021-10-20,Leroy Harris,Texas,Houston
922,B-26095,1156,74,15,Electronics,Printers,EMI,2021-10-20,Leroy Harris,Texas,Houston
923,B-25768,5354,743,10,Furniture,Bookcases,UPI,2021-10-19,Ricardo Dixon,Illinois,Springfield
924,B-25328,8780,3430,4,Electronics,Electronic Games,Credit Card,2024-07-07,Debra Smith,Texas,Austin
925,B-25328,8780,3430,4,Electronics,Electronic Games,Credit Card,2023-07-25,Jasmine James,Texas,Austin
926,B-26573,6783,3306,8,Furniture,Sofas,Debit Card,2020-04-16,Felicia Morton,Ohio,Columbus
927,B-25138,1778,285,4,Office Supplies,Pens,Credit Card,2020-07-04,Sylvia Jenkins,New York,New York City
928,B-26803,9399,1949,12,Electronics,Printers,UPI,2022-05-16,Elizabeth White,New York,Rochester
929,B-26803,7957,965,4,Furniture,Sofas,Credit Card,2022-05-16,Elizabeth White,New York,Rochester
930,B-25101,1638,661,13,Furniture,Chairs,EMI,2023-11-25,Steven Steele,Illinois,Springfield
931,B-25827,1786,224,4,Furniture,Tables,COD,2021-08-17,Amanda Ramirez,Texas,Dallas
932,B-25792,4751,781,9,Office Supplies,Paper,EMI,2023-07-02,Kyle Jackson,New York,Buffalo
933,B-25646,8979,4477,4,Office Supplies,Paper,Credit Card,2020-08-24,Sharon Wilkins,Illinois,Chicago
934,B-25043,2727,663,8,Electronics,Phones,Credit Card,2022-11-07,Austin Hammond,Florida,Miami
935,B-26598,1093,397,17,Electronics,Printers,Credit Card,2024-03-27,Jessica Barajas,Illinois,Peoria
936,B-26598,1093,397,17,Electronics,Printers,Credit Card,2024-09-01,Jamie Jimenez,New York,Buffalo
937,B-26598,1093,397,17,Electronics,Printers,Credit Card,2022-02-22,James Carter,Ohio,Columbus
938,B-26598,2636,88,11,Office Supplies,Paper,Debit Card,2024-03-27,Jessica Barajas,Illinois,Peoria
939,B-26598,2636,88,11,Office Supplies,Paper,Debit Card,2024-09-01,Jamie Jimenez,New York,Buffalo
940,B-26598,2636,88,11,Office Supplies,Paper,Debit Card,2022-02-22,James Carter,Ohio,Columbus
941,B-26643,7344,2251,7,Electronics,Electronic Games,Debit Card,2022-02-11,John Williams,Florida,Miami
942,B-26643,7306,1547,3,Office Supplies,Paper,COD,2022-02-11,John Williams,Florida,Miami
943,B-26643,5832,2588,10,Electronics,Printers,COD,2022-02-11,John Williams,Florida,Miami
944,B-25992,8572,2041,8,Furniture,Tables,EMI,2021-05-27,Alicia Oneill,Illinois,Springfield
945,B-25992,8572,2041,8,Furniture,Tables,EMI,2023-07-05,Rebecca Huff,Illinois,Springfield
946,B-25992,8572,2041,8,Furniture,Tables,EMI,2020-10-27,Diana Scott,California,San Diego
947,B-25992,8059,1834,10,Electronics,Printers,Credit Card,2021-05-27,Alicia Oneill,Illinois,Springfield
948,B-25992,8059,1834,10,Electronics,Printers,Credit Card,2023-07-05,Rebecca Huff,Illinois,Springfield
949,B-25992,8059,1834,10,Electronics,Printers,Credit Card,2020-10-27,Diana Scott,California,San Diego
950,B-25532,3661,436,13,Furniture,Sofas,EMI,2023-01-26,Brian Young,Texas,Austin
951,B-25564,2451,342,8,Office Supplies,Paper,EMI,2021-09-06,Susan Wright,California,Los Angeles
952,B-25564,2451,342,8,Office Supplies,Paper,EMI,2021-11-12,Kayla Banks,Ohio,Cincinnati
953,B-25564,2451,342,8,Office Supplies,Paper,EMI,2024-07-30,Zachary Pierce,Texas,Houston
954,B-26543,7067,1943,16,Furniture,Tables,Credit Card,2022-03-15,Nicolas Owen,California,San Francisco
955,B-25976,4307,615,3,Electronics,Electronic Games,UPI,2024-03-15,Martha Carney,New York,New York City
956,B-25976,4307,615,3,Electronics,Electronic Games,UPI,2020-11-10,Francisco Hicks,Illinois,Springfield
957,B-25976,5694,1134,5,Furniture,Chairs,EMI,2024-03-15,Martha Carney,New York,New York City
958,B-25976,5694,1134,5,Furniture,Chairs,EMI,2020-11-10,Francisco Hicks,Illinois,Springfield
959,B-25929,962,298,18,Office Supplies,Binders,Credit Card,2022-07-23,Matthew Parker,Illinois,Springfield
960,B-25497,2995,220,14,Furniture,Bookcases,Credit Card,2024-09-13,Paul Bryant,New York,Buffalo
961,B-25497,2047,914,5,Office Supplies,Markers,Debit Card,2024-09-13,Paul Bryant,New York,Buffalo
962,B-26735,2078,612,6,Electronics,Laptops,COD,2022-01-25,Bruce Dennis,Texas,Austin
963,B-25036,2737,1253,3,Electronics,Printers,EMI,2021-04-19,Joseph Bates,New York,New York City
964,B-25971,8194,2881,6,Office Supplies,Paper,Debit Card,2021-07-18,Kelly Pacheco,Texas,Houston
965,B-25441,9914,3858,16,Furniture,Sofas,Credit Card,2022-06-24,Jeffrey Weber,New York,Buffalo
966,B-25441,9914,3858,16,Furniture,Sofas,Credit Card,2024-06-08,Andrew Krueger,New York,Rochester
967,B-25441,5470,292,7,Office Supplies,Pens,Debit Card,2022-06-24,Jeffrey Weber,New York,Buffalo
968,B-25441,5470,292,7,Office Supplies,Pens,Debit Card,2024-06-08,Andrew Krueger,New York,Rochester
969,B-25441,1496,662,17,Furniture,Bookcases,UPI,2022-06-24,Jeffrey Weber,New York,Buffalo
970,B-25441,1496,662,17,Furniture,Bookcases,UPI,2024-06-08,Andrew Krueger,New York,Rochester
971,B-25823,3228,476,9,Office Supplies,Paper,COD,2022-09-29,Kathleen Cox,New York,New York City
972,B-25363,3918,749,8,Electronics,Laptops,Credit Card,2023-05-10,Jamie Bradley,California,San Diego
973,B-25363,3918,749,8,Electronics,Laptops,Credit Card,2020-05-02,Robert Martinez,Texas,Houston
974,B-26445,9921,1451,15,Furniture,Sofas,EMI,2021-04-12,Christopher Rogers,Illinois,Chicago
975,B-26724,9694,4361,1,Furniture,Chairs,EMI,2023-11-04,Roberto Parrish,Illinois,Springfield
976,B-25447,5028,1553,13,Office Supplies,Paper,EMI,2020-05-04,Amber Kennedy,Florida,Tampa
977,B-26904,594,67,19,Office Supplies,Paper,Debit Card,2023-09-10,Maria Davis,New York,Buffalo
978,B-26904,594,67,19,Office Supplies,Paper,Debit Card,2024-01-05,Terry Gilbert,Florida,Miami
979,B-26904,594,67,19,Office Supplies,Paper,Debit Card,2024-05-08,Devon Schmitt,Texas,Austin
980,B-26456,5954,2618,11,Furniture,Tables,COD,2024-03-30,Robert Mosley,Ohio,Cincinnati
981,B-25435,3518,1051,3,Furniture,Bookcases,UPI,2020-09-10,Paul Scott,California,San Francisco
982,B-25435,4157,1874,8,Electronics,Laptops,EMI,2020-09-10,Paul Scott,California,San Francisco
983,B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2020-07-12,Kristin Alvarez,Illinois,Springfield
984,B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2022-12-08,Kevin Jackson,New York,Buffalo
985,B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2024-03-27,Mrs. Lauren Potter DDS,Ohio,Columbus
986,B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2023-02-17,Jason Brown,Illinois,Chicago
987,B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2021-07-21,Jamie Santos,California,Los Angeles
988,B-26279,3194,534,4,Office Supplies,Binders,UPI,2020-07-12,Kristin Alvarez,Illinois,Springfield
989,B-26279,3194,534,4,Office Supplies,Binders,UPI,2022-12-08,Kevin Jackson,New York,Buffalo
990,B-26279,3194,534,4,Office Supplies,Binders,UPI,2024-03-27,Mrs. Lauren Potter DDS,Ohio,Columbus
991,B-26279,3194,534,4,Office Supplies,Binders,UPI,2023-02-17,Jason Brown,Illinois,Chicago
992,B-26279,3194,534,4,Office Supplies,Binders,UPI,2021-07-21,Jamie Santos,California,Los Angeles
993,B-25770,8548,2305,1,Office Supplies,Binders,COD,2022-10-30,James Taylor,Florida,Tampa
994,B-25715,6089,139,19,Furniture,Tables,Debit Card,2020-12-31,Alicia Vincent,Ohio,Cincinnati
995,B-25715,6089,139,19,Furniture,Tables,Debit Card,2022-04-15,Kenneth Adams,Ohio,Cleveland
996,B-25715,6089,139,19,Furniture,Tables,Debit Card,2023-04-05,Shelby Browning,Illinois,Chicago
997,B-25715,2586,800,16,Furniture,Tables,UPI,2020-12-31,Alicia Vincent,Ohio,Cincinnati
998,B-25715,2586,800,16,Furniture,Tables,UPI,2022-04-15,Kenneth Adams,Ohio,Cleveland
999,B-25715,2586,800,16,Furniture,Tables,UPI,2023-04-05,Shelby Browning,Illinois,Chicago
1000,B-25715,3757,1626,9,Office Supplies,Paper,UPI,2020-12-31,Alicia Vincent,Ohio,Cincinnati
1001,B-25715,3757,1626,9,Office Supplies,Paper,UPI,2022-04-15,Kenneth Adams,Ohio,Cleveland
1002,B-25715,3757,1626,9,Office Supplies,Paper,UPI,2023-04-05,Shelby Browning,Illinois,Chicago
1003,B-26961,5193,2530,5,Furniture,Sofas,Debit Card,2021-10-29,Johnny Hill,California,San Diego
1004,B-26961,5193,2530,5,Furniture,Sofas,Debit Card,2024-12-29,Nicholas Tucker,Florida,Miami
1005,B-25902,7493,96,3,Electronics,Electronic Games,UPI,2020-08-11,Theresa Cline,Ohio,Cleveland
1006,B-26321,2062,848,6,Office Supplies,Markers,Credit Card,2024-03-04,Christine Wheeler,Florida,Tampa
1007,B-25612,7163,1536,1,Electronics,Phones,EMI,2023-10-17,Carlos Wells,California,San Diego
1008,B-25605,4026,163,6,Electronics,Phones,COD,2023-07-28,Randall Bell,New York,New York City
1009,B-25810,1894,275,5,Furniture,Chairs,Credit Card,2021-11-27,Kendra Mckinney,Florida,Miami
1010,B-25810,7144,192,13,Electronics,Electronic Games,Credit Card,2021-11-27,Kendra Mckinney,Florida,Miami
1011,B-25935,3482,1554,15,Electronics,Laptops,Debit Card,2020-09-09,Amanda Kim,Ohio,Columbus
1012,B-26245,4172,235,5,Office Supplies,Paper,EMI,2021-06-02,Megan Morgan,Ohio,Cleveland
1013,B-26245,4172,235,5,Office Supplies,Paper,EMI,2022-08-22,Vincent Kramer,Florida,Orlando
1014,B-26245,4172,235,5,Office Supplies,Paper,EMI,2024-04-16,Raymond Bean,Illinois,Springfield
1015,B-25346,6265,155,8,Furniture,Sofas,COD,2022-08-23,Reginald Hebert,Ohio,Cincinnati
1016,B-25346,6265,155,8,Furniture,Sofas,COD,2021-03-12,Jeremy Vazquez,Ohio,Cleveland
1017,B-25594,2931,212,7,Electronics,Electronic Games,Credit Card,2024-06-26,Michael Stewart,Illinois,Peoria
1018,B-25594,2931,212,7,Electronics,Electronic Games,Credit Card,2023-12-08,Kevin Johnson,Florida,Tampa
1019,B-25471,1146,188,9,Furniture,Chairs,Debit Card,2024-11-27,Tara Hughes,Florida,Tampa
1020,B-25398,9215,767,13,Electronics,Printers,COD,2022-01-10,Sandra Perkins,Florida,Tampa
1021,B-25398,9215,767,13,Electronics,Printers,COD,2021-11-01,Heather Bell,California,San Francisco
1022,B-25999,7895,1005,1,Furniture,Chairs,Credit Card,2023-10-28,Nancy Boyd,Ohio,Cincinnati
1023,B-25999,7895,1005,1,Furniture,Chairs,Credit Card,2025-03-01,Raymond Reyes,California,San Diego
1024,B-25999,2740,558,8,Office Supplies,Pens,UPI,2023-10-28,Nancy Boyd,Ohio,Cincinnati
1025,B-25999,2740,558,8,Office Supplies,Pens,UPI,2025-03-01,Raymond Reyes,California,San Diego
1026,B-25159,5338,1354,16,Office Supplies,Markers,UPI,2024-08-01,Cassandra Jordan,Illinois,Peoria
1027,B-25159,5338,1354,16,Office Supplies,Markers,UPI,2023-06-07,Evelyn Harris,New York,Buffalo
1028,B-25159,5338,1354,16,Office Supplies,Markers,UPI,2024-10-21,Shannon Maynard,Florida,Orlando
1029,B-25159,5338,1354,16,Office Supplies,Markers,UPI,2021-01-04,Marie James,New York,Buffalo
1030,B-25496,3095,941,2,Office Supplies,Pens,EMI,2022-04-19,Maria Carroll,Ohio,Cleveland
1031,B-25496,3095,941,2,Office Supplies,Pens,EMI,2022-08-11,Jessica Sloan,Texas,Austin
1032,B-25401,6017,2230,13,Electronics,Printers,Debit Card,2023-08-04,Scott Craig,Illinois,Peoria
